date,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),ET₀ (mm),wind_speed_10m (km/h),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),shortwave_radiation_instant (W/m²),crop,Kc,ETc (mm)
2021-12-23,13.450000000000001,69.33333333333333,0.0,1.74,4.266666666666667,16.158333333333335,0.23450000000000001,2865.1,Wheat,1.1,1.9140000000000001
2021-12-24,12.570833333333333,71.54166666666667,0.0,1.78,5.3875,16.104166666666668,0.235,2924.3,Wheat,1.1,1.9580000000000002
2021-12-25,13.2125,73.45833333333333,0.0,1.6400000000000001,4.895833333333333,16.1,0.23675,2721.1,Wheat,1.1,1.8040000000000003
2021-12-26,11.875,76.29166666666667,0.0,0.77,5.629166666666666,16.054166666666667,0.24,883.3000000000001,Wheat,1.1,0.8470000000000001
2021-12-27,12.362499999999999,74.54166666666667,0.0,1.75,6.216666666666666,16.0,0.23850000000000002,2906.2,Wheat,1.1,1.9250000000000003
2021-12-28,11.799999999999999,68.04166666666667,0.0,1.98,7.75,16.0,0.236,2930.1,Wheat,1.1,2.178
2021-12-29,10.479166666666666,70.04166666666667,0.0,1.86,6.283333333333334,16.0,0.23295833333333335,3022.3999999999996,Wheat,1.1,2.0460000000000003
2021-12-30,10.716666666666667,76.45833333333333,0.0,1.6300000000000001,6.2875000000000005,15.845833333333333,0.23,2800.2,Wheat,1.1,1.7930000000000004
2021-12-31,11.183333333333332,75.79166666666667,0.0,1.78,7.041666666666667,15.800000000000002,0.227,2993.8,Wheat,1.1,1.9580000000000002
2022-01-01,11.591666666666667,71.20833333333333,0.0,1.84,6.866666666666667,15.704166666666666,0.2245,3007.6,Wheat,1.1,2.0240000000000005
2022-01-02,11.883333333333333,72.29166666666667,0.0,1.87,6.7250000000000005,15.674999999999999,0.22,2851.4,Wheat,1.1,2.0570000000000004
2022-01-03,13.958333333333334,68.54166666666667,0.0,1.7999999999999998,6.575,15.683333333333332,0.2185,2614.9,Wheat,1.1,1.98
2022-01-04,13.308333333333332,81.91666666666667,2.7,0.58,6.304166666666667,15.758333333333333,0.2215,660.8,Wheat,1.1,0.638
2022-01-05,13.291666666666666,89.875,31.9,0.43,8.870833333333334,15.800000000000002,0.223,464.7,Wheat,1.1,0.47300000000000003
2022-01-06,13.674999999999999,83.20833333333333,2.5,1.37,11.0,15.800000000000002,0.223,2127.1,Wheat,1.1,1.5070000000000003
2022-01-07,14.433333333333332,86.41666666666667,15.200000000000001,0.97,18.45,15.800000000000002,0.223,861.8,Wheat,1.1,1.067
2022-01-08,13.454166666666666,92.04166666666667,82.5,0.53,13.054166666666667,15.800000000000002,0.24033333333333332,643.6,Wheat,1.1,0.5830000000000001
2022-01-09,12.045833333333334,85.25,0.0,1.23,5.158333333333333,15.800000000000002,0.27266666666666667,2108.1,Wheat,1.1,1.353
2022-01-10,11.166666666666666,85.20833333333333,0.0,1.49,6.095833333333334,15.712499999999999,0.27937500000000004,2796.5,Wheat,1.1,1.639
2022-01-11,11.120833333333332,89.16666666666667,1.0,1.49,6.954166666666667,15.620833333333332,0.28412499999999996,2754.5,Wheat,1.1,1.639
2022-01-12,12.195833333333333,87.75,0.0,1.55,4.258333333333334,15.450000000000001,0.2880833333333333,2849.6,Wheat,1.1,1.7050000000000003
2022-01-13,10.879166666666668,89.625,0.0,1.3599999999999999,5.158333333333333,15.350000000000001,0.291375,2488.5,Wheat,1.1,1.496
2022-01-14,9.716666666666667,89.75,0.0,1.55,6.529166666666666,15.204166666666666,0.29341666666666666,2928.3,Wheat,1.1,1.7050000000000003
2022-01-15,9.770833333333334,90.04166666666667,0.0,1.49,6.604166666666667,15.033333333333333,0.2957916666666666,2849.7,Wheat,1.1,1.639
2022-01-16,9.533333333333333,90.16666666666667,0.0,1.27,4.5625,14.858333333333334,0.2977083333333333,2465.0,Wheat,1.1,1.3970000000000002
2022-01-17,9.133333333333333,91.08333333333333,0.4,0.84,4.145833333333333,14.6875,0.30066666666666664,1441.6999999999998,Wheat,1.1,0.924
2022-01-18,9.737499999999999,90.04166666666667,0.0,1.46,8.066666666666666,14.516666666666666,0.3012916666666667,2839.5,Wheat,1.1,1.606
2022-01-19,11.945833333333333,87.91666666666667,4.4,1.28,7.270833333333333,14.4,0.30216666666666664,2144.2,Wheat,1.1,1.4080000000000001
2022-01-20,11.945833333333333,85.16666666666667,0.0,1.45,3.9416666666666664,14.4,0.3047083333333333,2500.6,Wheat,1.1,1.595
2022-01-21,12.558333333333332,82.75,0.0,1.71,8.5625,14.416666666666666,0.30924999999999997,3006.2,Wheat,1.1,1.881
2022-01-22,11.920833333333334,82.91666666666667,13.5,1.05,21.816666666666666,14.429166666666667,0.3105,724.2,Wheat,1.1,1.1550000000000002
2022-01-23,10.841666666666667,89.83333333333333,6.9,0.59,11.424999999999999,14.4,0.31416666666666665,712.2,Wheat,1.1,0.649
2022-01-24,10.716666666666667,87.91666666666667,0.2,1.58,4.270833333333333,14.308333333333335,0.32025,2975.3,Wheat,1.1,1.7380000000000002
2022-01-25,10.4875,87.41666666666667,0.0,1.7000000000000002,6.1875,14.25,0.3234166666666667,3309.2,Wheat,1.1,1.8700000000000003
2022-01-26,10.450000000000001,87.08333333333333,0.0,1.6900000000000002,6.941666666666666,14.199999999999998,0.323875,3108.2,Wheat,1.1,1.8590000000000004
2022-01-27,9.700000000000001,86.29166666666667,0.0,1.77,6.695833333333333,14.112499999999999,0.3245,3339.7,Wheat,1.1,1.9470000000000003
2022-01-28,9.470833333333333,79.04166666666667,0.0,2.01,6.8374999999999995,14.016666666666666,0.324875,3755.4,Wheat,1.1,2.211
2022-01-29,11.870833333333332,77.625,0.0,2.18,7.966666666666666,13.9,0.32425,3743.9,Wheat,1.1,2.3980000000000006
2022-01-30,11.308333333333332,78.54166666666667,0.0,2.05,7.904166666666666,13.912500000000001,0.3233333333333333,3615.9,Wheat,1.1,2.255
2022-01-31,12.35,83.375,0.0,2.0300000000000002,6.129166666666666,13.9,0.322,3644.8,Wheat,1.1,2.2330000000000005
2022-02-01,11.691666666666668,87.08333333333333,0.0,2.04,7.925,13.9,0.3205,3621.3,Wheat,1.1,2.244
2022-02-02,12.625,80.04166666666667,3.8,1.74,7.458333333333333,13.9,0.320375,2856.3,Wheat,1.1,1.9140000000000001
2022-02-03,10.483333333333333,91.45833333333333,24.7,0.44,9.445833333333333,13.9,0.32025,470.7,Wheat,1.1,0.48400000000000004
2022-02-04,10.341666666666667,82.20833333333333,1.5,1.87,4.8625,13.816666666666668,0.323625,3425.8,Wheat,1.1,2.0570000000000004
2022-02-05,10.529166666666667,83.33333333333333,0.0,2.17,6.583333333333333,13.725,0.3275,4045.7,Wheat,1.1,2.387
2022-02-06,11.816666666666668,83.25,0.9,2.04,6.3374999999999995,13.699999999999998,0.32808333333333334,3690.2000000000003,Wheat,1.1,2.244
2022-02-07,13.316666666666668,74.91666666666667,0.0,2.45,5.883333333333333,13.737499999999999,0.3275,4006.2,Wheat,1.1,2.6950000000000003
2022-02-08,14.025,76.58333333333333,0.0,2.44,4.795833333333333,13.904166666666667,0.326,4102.2,Wheat,1.1,2.684
2022-02-09,13.2875,74.58333333333333,0.2,2.3000000000000003,5.670833333333333,14.120833333333332,0.3225,3754.9,Wheat,1.1,2.5300000000000007
2022-02-10,11.908333333333333,73.33333333333333,0.0,2.54,7.375,14.262500000000001,0.31983333333333336,4251.9,Wheat,1.1,2.7940000000000005
2022-02-11,11.137500000000001,75.375,0.0,2.5,7.2375,14.300000000000002,0.31745833333333334,4388.3,Wheat,0.7,1.75
2022-02-12,12.049999999999999,75.25,0.0,2.6,5.291666666666667,14.300000000000002,0.31383333333333335,4428.7,Wheat,0.7,1.8199999999999998
2022-02-13,14.091666666666667,74.33333333333333,0.0,2.6,4.883333333333334,14.329166666666667,0.31233333333333335,4400.4,Wheat,0.7,1.8199999999999998
2022-02-14,14.195833333333333,75.16666666666667,0.0,2.65,4.995833333333334,14.433333333333332,0.31066666666666665,4365.0,Wheat,0.7,1.8549999999999998
2022-02-15,14.304166666666667,77.16666666666667,0.0,2.68,6.179166666666667,14.575000000000001,0.30675,4379.900000000001,Wheat,0.7,1.876
2022-02-16,14.541666666666666,74.5,0.0,2.83,7.9875,14.745833333333332,0.303875,4391.599999999999,Wheat,0.7,1.9809999999999999
2022-02-17,15.112499999999999,69.25,0.0,2.9899999999999998,6.816666666666666,14.9375,0.30116666666666664,4575.400000000001,Wheat,0.7,2.0929999999999995
2022-02-18,15.116666666666667,67.75,0.0,3.02,8.458333333333334,15.087499999999999,0.3005833333333333,4465.2,Wheat,0.7,2.114
2022-02-19,14.5375,72.25,0.0,2.95,8.291666666666666,15.245833333333332,0.29891666666666666,4629.3,Wheat,0.7,2.065
2022-02-20,13.508333333333333,68.79166666666667,0.0,3.02,8.558333333333334,15.300000000000002,0.2964583333333333,4757.4,Wheat,0.7,2.114
2022-02-21,15.870833333333332,63.875,0.0,3.13,6.429166666666667,15.329166666666667,0.293375,4789.1,Wheat,0.7,2.191
2022-02-22,18.891666666666666,54.166666666666664,8.7,5.17,25.245833333333334,15.458333333333334,0.291375,4061.5,Wheat,0.7,3.6189999999999998
2022-02-23,17.291666666666668,71.04166666666667,2.0,3.39,15.766666666666666,15.7125,0.2895,4379.4,Wheat,0.7,2.3729999999999998
2022-02-24,15.641666666666666,71.54166666666667,2.8,3.0300000000000002,10.8375,15.924999999999999,0.28991666666666666,4371.3,Wheat,0.7,2.121
2022-02-25,16.037499999999998,69.0,10.0,2.81,11.3125,16.008333333333333,0.289,3773.1,Wheat,0.7,1.9669999999999999
2022-02-26,12.454166666666666,85.20833333333333,16.4,1.41,10.633333333333333,16.025000000000002,0.29,2143.6,Wheat,0.7,0.9869999999999999
2022-02-27,13.504166666666668,72.25,0.0,3.06,9.116666666666667,15.825000000000001,0.291,4979.7,Wheat,0.7,2.142
2022-02-28,13.954166666666666,76.33333333333333,0.0,2.8,7.2875000000000005,15.708333333333334,0.29112499999999997,4649.6,Wheat,0.7,1.9599999999999997
2022-03-01,15.5375,75.75,1.3,2.97,6.741666666666667,15.699999999999998,0.29233333333333333,4529.8,Wheat,0.7,2.079
2022-03-02,17.116666666666667,73.70833333333333,0.0,3.18,6.0874999999999995,15.775,0.29024999999999995,4856.8,Wheat,0.7,2.226
2022-03-03,15.066666666666668,86.16666666666667,4.8,1.69,8.862499999999999,15.950000000000001,0.28754166666666664,2669.5,Wheat,0.7,1.1829999999999998
2022-03-04,15.866666666666667,77.375,0.0,3.25,7.9624999999999995,16.029166666666665,0.287,5040.0,Wheat,0.7,2.275
2022-03-05,16.354166666666668,80.33333333333333,0.0,3.14,6.770833333333333,16.120833333333334,0.2875,5042.0,Wheat,0.7,2.198
2022-03-06,18.2375,69.91666666666667,0.0,2.58,5.408333333333334,16.233333333333334,0.285,3470.3,Wheat,0.7,1.8059999999999998
2022-03-07,18.3875,74.83333333333333,0.0,2.7600000000000002,5.158333333333333,16.454166666666666,0.28291666666666665,3930.0,Wheat,0.7,1.932
2022-03-08,19.045833333333334,72.375,0.0,3.7800000000000002,7.4750000000000005,16.691666666666666,0.28075,5348.0,Wheat,0.7,2.646
