time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),et0_fao_evapotranspiration (mm),wind_speed_10m (km/h),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),shortwave_radiation_instant (W/m²)
2024-03-27T12:00,31.1,33,0.00,0.58,8.7,20.1,0.208,715.5
2024-03-27T13:00,31.9,31,0.00,0.62,10.6,20.1,0.208,726.1
2024-03-27T14:00,30.4,33,0.00,0.37,15.6,20.2,0.208,258.4
2024-03-27T15:00,29.2,38,0.00,0.35,19.2,20.2,0.207,226.6
2024-03-27T16:00,28.0,45,0.00,0.24,15.5,20.2,0.207,121.0
2024-03-27T17:00,27.1,52,0.00,0.25,23.9,20.2,0.207,105.4
2024-03-27T18:00,26.9,49,0.00,0.14,12.2,20.2,0.208,9.2
2024-03-27T19:00,25.7,50,0.00,0.10,9.6,20.2,0.208,0.0
2024-03-27T20:00,25.0,54,0.00,0.08,12.2,20.2,0.208,0.0
2024-03-27T21:00,24.1,61,0.00,0.07,12.4,20.2,0.208,0.0
2024-03-27T22:00,23.4,68,0.00,0.07,16.9,20.3,0.208,0.0
2024-03-27T23:00,22.8,71,0.00,0.05,13.8,20.3,0.208,0.0
2024-03-28T00:00,21.2,77,0.00,0.02,10.0,20.3,0.208,0.0
2024-03-28T01:00,20.4,79,0.00,0.02,10.9,20.3,0.208,0.0
2024-03-28T02:00,20.2,80,0.00,0.03,14.0,20.3,0.208,0.0
2024-03-28T03:00,20.2,80,0.00,0.03,14.8,20.3,0.208,0.0
2024-03-28T04:00,20.6,74,0.00,0.03,11.7,20.3,0.208,0.0
2024-03-28T05:00,20.4,73,0.00,0.04,13.2,20.3,0.208,0.0
2024-03-28T06:00,19.8,74,0.00,0.05,8.5,20.3,0.214,0.0
2024-03-28T07:00,21.2,68,0.00,0.07,7.6,20.3,0.214,121.5
2024-03-28T08:00,23.9,60,0.00,0.15,6.6,20.3,0.214,236.0
2024-03-28T09:00,27.7,48,0.00,0.33,7.7,20.3,0.214,497.9
2024-03-28T10:00,30.2,42,0.00,0.42,7.1,20.3,0.214,559.0
2024-03-28T11:00,32.3,35,0.00,0.52,6.1,20.4,0.214,675.7
2024-03-28T12:00,32.6,36,0.00,0.57,10.5,20.4,0.213,660.7
2024-03-28T13:00,31.6,37,0.00,0.42,15.5,20.4,0.213,362.0
2024-03-28T14:00,33.1,29,0.00,0.65,19.1,20.4,0.213,634.6
2024-03-28T15:00,32.2,34,0.00,0.53,20.1,20.4,0.213,459.5
2024-03-28T16:00,31.5,34,0.00,0.44,19.8,20.4,0.213,311.4
2024-03-28T17:00,29.5,45,0.00,0.28,19.8,20.4,0.213,123.4
2024-03-28T18:00,26.4,55,0.00,0.15,15.8,20.4,0.209,10.9
2024-03-28T19:00,25.5,53,0.00,0.12,13.0,20.4,0.209,0.0
2024-03-28T20:00,24.2,52,0.00,0.07,10.2,20.4,0.209,0.0
2024-03-28T21:00,23.2,52,0.00,0.06,9.1,20.5,0.209,0.0
2024-03-28T22:00,22.4,55,0.00,0.05,9.0,20.5,0.209,0.0
2024-03-28T23:00,22.1,55,0.00,0.06,9.5,20.5,0.209,0.0
2024-03-29T00:00,19.6,65,0.00,0.04,9.8,20.5,0.209,0.0
2024-03-29T01:00,19.6,64,0.00,0.06,13.4,20.5,0.209,0.0
2024-03-29T02:00,19.7,61,0.00,0.07,14.0,20.5,0.209,0.0
2024-03-29T03:00,19.6,60,0.00,0.05,10.0,20.5,0.209,0.0
2024-03-29T04:00,19.1,60,0.00,0.04,8.7,20.5,0.209,0.0
2024-03-29T05:00,19.0,60,0.00,0.05,11.0,20.5,0.209,0.0
2024-03-29T06:00,19.4,60,0.00,0.05,6.9,20.5,0.208,4.1
2024-03-29T07:00,20.7,58,0.00,0.05,3.0,20.6,0.208,130.4
2024-03-29T08:00,24.4,50,0.00,0.16,2.4,20.6,0.208,318.8
2024-03-29T09:00,27.0,41,0.00,0.30,1.5,20.6,0.208,504.2
2024-03-29T10:00,29.4,35,0.00,0.46,5.1,20.6,0.208,674.3
2024-03-29T11:00,31.0,34,0.00,0.61,12.2,20.6,0.208,774.9
2024-03-29T12:00,31.8,29,0.00,0.67,13.0,20.6,0.207,805.2
2024-03-29T13:00,32.2,32,0.00,0.65,10.9,20.6,0.207,765.1
2024-03-29T14:00,32.5,33,0.00,0.59,8.4,20.6,0.207,672.4
2024-03-29T15:00,32.5,34,0.00,0.49,6.6,20.6,0.207,540.6
2024-03-29T16:00,32.0,35,0.00,0.32,2.4,20.6,0.207,354.3
2024-03-29T17:00,31.2,37,0.00,0.16,0.8,20.6,0.207,162.8
2024-03-29T18:00,28.2,38,0.00,0.13,8.0,20.6,0.207,15.2
2024-03-29T19:00,28.6,37,0.00,0.11,6.9,20.6,0.207,0.0
2024-03-29T20:00,25.5,47,0.00,0.11,14.0,20.7,0.207,0.0
2024-03-29T21:00,25.1,45,0.00,0.10,12.3,20.7,0.207,0.0
2024-03-29T22:00,24.1,47,0.00,0.10,13.5,20.7,0.207,0.0
2024-03-29T23:00,23.6,46,0.00,0.13,17.0,20.7,0.207,0.0
2024-03-30T00:00,24.1,41,0.00,0.13,14.8,20.7,0.207,0.0
2024-03-30T01:00,21.8,56,0.10,0.12,22.5,20.7,0.207,0.0
2024-03-30T02:00,21.2,60,0.00,0.06,12.1,20.7,0.207,0.0
2024-03-30T03:00,19.8,70,0.30,0.02,8.1,20.8,0.207,0.0
2024-03-30T04:00,19.6,72,0.00,0.04,13.1,20.8,0.207,0.0
2024-03-30T05:00,17.7,87,2.70,0.02,24.5,20.8,0.207,0.0
2024-03-30T06:00,18.5,82,2.70,0.06,23.8,20.8,0.208,0.0
2024-03-30T07:00,19.0,78,1.30,0.08,20.0,20.8,0.208,77.5
2024-03-30T08:00,19.6,72,0.30,0.13,27.0,20.8,0.208,134.6
2024-03-30T09:00,21.9,62,0.00,0.22,21.6,20.8,0.208,278.4
2024-03-30T10:00,23.0,56,0.00,0.30,22.3,20.8,0.208,357.7
2024-03-30T11:00,25.1,48,0.00,0.44,24.2,20.8,0.208,564.2
2024-03-30T12:00,27.7,44,0.00,0.61,23.3,20.8,0.208,791.9
2024-03-30T13:00,29.7,34,0.00,0.64,16.5,20.8,0.208,763.1
2024-03-30T14:00,30.3,31,0.00,0.62,17.4,20.8,0.208,667.7
2024-03-30T15:00,30.2,31,0.00,0.53,15.3,20.8,0.208,534.5
2024-03-30T16:00,29.7,33,0.00,0.39,13.4,20.8,0.207,331.1
2024-03-30T17:00,28.5,38,0.00,0.26,12.1,20.8,0.207,164.7
2024-03-30T18:00,24.7,55,0.00,0.09,7.6,20.9,0.205,14.3
2024-03-30T19:00,23.0,62,0.00,0.04,2.9,20.9,0.205,0.0
2024-03-30T20:00,23.1,56,0.00,0.10,16.3,20.9,0.205,0.0
2024-03-30T21:00,23.1,45,0.00,0.14,18.7,20.9,0.205,0.0
2024-03-30T22:00,22.5,46,0.00,0.13,18.4,20.9,0.205,0.0
2024-03-30T23:00,21.8,45,0.00,0.08,11.2,20.9,0.205,0.0
2024-03-31T00:00,20.7,48,0.00,0.05,7.1,20.9,0.205,0.0
2024-03-31T01:00,20.5,48,0.00,0.10,14.6,20.9,0.205,0.0
2024-03-31T02:00,19.7,51,0.00,0.08,13.7,20.9,0.205,0.0
2024-03-31T03:00,20.5,46,0.00,0.09,13.1,20.9,0.205,0.0
2024-03-31T04:00,18.8,58,0.10,0.05,9.6,21.0,0.205,0.0
2024-03-31T05:00,18.5,60,0.10,0.08,17.6,21.0,0.205,0.0
2024-03-31T06:00,18.7,53,0.00,0.09,11.0,20.9,0.215,3.3
2024-03-31T07:00,19.3,56,0.00,0.11,12.7,20.9,0.215,121.6
2024-03-31T08:00,22.4,50,0.00,0.23,15.9,20.9,0.215,325.9
2024-03-31T09:00,25.4,44,0.00,0.36,11.8,20.9,0.215,528.4
2024-03-31T10:00,28.2,36,0.00,0.52,13.9,20.9,0.214,701.8
2024-03-31T11:00,29.0,33,0.00,0.62,16.2,20.9,0.214,797.3
2024-03-31T12:00,29.4,32,0.10,0.68,17.4,20.9,0.214,859.5
2024-03-31T13:00,29.7,30,0.00,0.55,6.8,20.9,0.214,692.6
2024-03-31T14:00,29.8,28,0.00,0.57,9.5,21.0,0.214,664.9
2024-03-31T15:00,29.4,28,0.00,0.47,9.7,21.0,0.214,506.7
2024-03-31T16:00,29.1,28,0.00,0.38,9.1,21.0,0.214,372.4
2024-03-31T17:00,27.5,36,0.00,0.23,8.4,21.0,0.214,169.4
2024-03-31T18:00,24.8,44,0.00,0.17,15.2,21.0,0.215,22.1
2024-03-31T19:00,22.8,50,0.00,0.11,11.5,21.0,0.215,0.0
2024-03-31T20:00,21.7,56,0.00,0.06,10.6,21.0,0.215,0.0
2024-03-31T21:00,20.8,59,0.00,0.06,11.2,21.0,0.215,0.0
2024-03-31T22:00,19.9,63,0.00,0.04,10.1,21.0,0.215,0.0
2024-03-31T23:00,18.5,69,0.00,0.02,7.0,21.0,0.215,0.0
2024-04-01T00:00,17.3,74,0.00,0.02,9.2,21.0,0.215,0.0
2024-04-01T01:00,16.8,74,0.00,0.01,7.3,21.0,0.215,0.0
2024-04-01T02:00,17.1,71,0.00,0.01,7.1,21.0,0.215,0.0
2024-04-01T03:00,16.8,69,0.00,0.02,8.6,21.0,0.215,0.0
2024-04-01T04:00,16.1,67,0.00,0.02,7.3,21.0,0.215,0.0
2024-04-01T05:00,15.6,67,0.00,0.01,6.2,21.0,0.215,0.0
2024-04-01T06:00,15.8,75,0.00,0.03,4.6,21.0,0.219,3.1
2024-04-01T07:00,17.1,70,0.00,0.05,5.5,21.0,0.219,120.1
2024-04-01T08:00,19.3,62,0.00,0.14,2.7,21.0,0.219,282.9
2024-04-01T09:00,21.5,56,0.00,0.27,4.4,21.0,0.219,473.6
2024-04-01T10:00,23.6,52,0.00,0.38,5.9,21.0,0.219,606.6
2024-04-01T11:00,25.6,46,0.00,0.51,8.4,21.0,0.219,758.3
2024-04-01T12:00,27.2,38,0.00,0.60,11.6,21.0,0.219,818.9
2024-04-01T13:00,27.7,34,0.00,0.59,12.9,21.0,0.219,735.6
2024-04-01T14:00,28.3,30,0.00,0.60,12.9,21.0,0.218,720.6
2024-04-01T15:00,28.1,30,0.00,0.52,13.0,21.0,0.218,581.6
2024-04-01T16:00,27.5,31,0.00,0.41,12.2,21.0,0.218,397.8
2024-04-01T17:00,26.3,37,0.00,0.25,9.7,21.0,0.218,194.9
2024-04-01T18:00,22.4,46,0.00,0.10,7.5,21.0,0.215,24.1
2024-04-01T19:00,19.2,58,0.00,0.07,9.8,21.0,0.215,0.0
2024-04-01T20:00,19.1,58,0.00,0.04,8.8,21.0,0.215,0.0
2024-04-01T21:00,18.6,59,0.00,0.04,8.4,21.0,0.215,0.0
2024-04-01T22:00,17.0,66,0.00,0.03,9.2,21.0,0.215,0.0
2024-04-01T23:00,16.1,67,0.00,0.02,8.0,21.1,0.215,0.0
2024-04-02T00:00,17.4,58,0.00,0.03,6.8,21.1,0.215,0.0
2024-04-02T01:00,17.1,60,0.00,0.03,6.9,21.1,0.215,0.0
2024-04-02T02:00,16.7,61,0.00,0.03,7.4,21.0,0.215,0.0
2024-04-02T03:00,16.3,60,0.00,0.02,6.1,21.0,0.215,0.0
2024-04-02T04:00,15.4,62,0.00,0.01,4.6,21.0,0.215,0.0
2024-04-02T05:00,14.5,66,0.00,0.01,6.1,21.0,0.215,0.0
2024-04-02T06:00,15.7,66,0.00,0.04,4.8,21.0,0.220,5.8
2024-04-02T07:00,17.8,63,0.00,0.07,6.6,21.0,0.220,142.4
2024-04-02T08:00,21.2,53,0.00,0.18,4.3,21.0,0.220,349.5
2024-04-02T09:00,23.5,45,0.00,0.31,2.8,21.0,0.220,558.2
2024-04-02T10:00,25.3,41,0.00,0.46,5.0,21.0,0.220,726.0
2024-04-02T11:00,26.9,39,0.00,0.57,7.9,21.0,0.219,835.5
2024-04-02T12:00,28.3,36,0.00,0.65,10.2,21.0,0.219,877.3
2024-04-02T13:00,29.4,28,0.00,0.69,13.6,21.0,0.219,849.0
2024-04-02T14:00,29.6,26,0.00,0.64,13.5,21.0,0.219,751.8
2024-04-02T15:00,29.5,26,0.00,0.54,11.5,21.0,0.219,598.0
2024-04-02T16:00,28.9,27,0.00,0.43,12.2,21.0,0.219,404.8
2024-04-02T17:00,27.3,36,0.00,0.24,7.7,21.0,0.219,198.3
2024-04-02T18:00,23.9,52,0.00,0.09,6.6,21.0,0.215,25.4
2024-04-02T19:00,24.4,45,0.00,0.07,4.9,21.0,0.215,0.0
2024-04-02T20:00,24.0,45,0.00,0.02,3.2,21.0,0.215,0.0
2024-04-02T21:00,23.5,42,0.00,0.02,3.3,21.0,0.215,0.0
2024-04-02T22:00,24.0,37,0.00,0.01,2.4,21.0,0.215,0.0
2024-04-02T23:00,23.6,38,0.00,0.01,2.1,21.0,0.215,0.0
2024-04-03T00:00,18.3,52,0.00,0.02,5.2,21.0,0.215,0.0
2024-04-03T01:00,18.7,47,0.00,0.04,6.7,21.0,0.215,0.0
2024-04-03T02:00,17.4,53,0.00,0.05,9.3,21.0,0.215,0.0
2024-04-03T03:00,17.1,54,0.00,0.06,12.0,21.0,0.215,0.0
2024-04-03T04:00,17.6,52,0.00,0.07,13.4,21.0,0.215,0.0
2024-04-03T05:00,17.5,51,0.00,0.08,13.4,21.0,0.215,0.0
2024-04-03T06:00,18.1,54,0.00,0.09,11.4,21.0,0.219,5.6
2024-04-03T07:00,19.8,55,0.00,0.10,10.1,21.0,0.219,107.3
2024-04-03T08:00,23.1,51,0.00,0.19,7.9,21.0,0.219,290.3
2024-04-03T09:00,26.9,44,0.00,0.34,6.3,21.0,0.219,533.5
2024-04-03T10:00,29.5,29,0.00,0.51,6.8,21.0,0.219,726.6
2024-04-03T11:00,30.8,24,0.00,0.59,3.6,21.0,0.218,832.0
2024-04-03T12:00,31.7,21,0.00,0.64,3.1,21.0,0.218,869.1
2024-04-03T13:00,32.1,20,0.00,0.64,4.8,21.0,0.218,819.6
2024-04-03T14:00,32.2,19,0.00,0.58,4.1,21.0,0.218,718.8
2024-04-03T15:00,32.3,19,0.00,0.51,5.0,21.0,0.218,594.5
2024-04-03T16:00,31.8,20,0.00,0.39,6.0,21.0,0.218,398.4
2024-04-03T17:00,29.4,33,0.00,0.24,6.7,21.0,0.218,192.3
2024-04-03T18:00,24.9,40,0.00,0.14,10.7,21.0,0.213,26.3
2024-04-03T19:00,24.1,35,0.00,0.11,7.6,21.0,0.213,0.0
2024-04-03T20:00,23.1,39,0.00,0.09,10.4,21.0,0.213,0.0
2024-04-03T21:00,22.1,41,0.00,0.09,10.7,21.1,0.213,0.0
2024-04-03T22:00,22.1,37,0.00,0.09,10.0,21.1,0.213,0.0
2024-04-03T23:00,21.5,36,0.00,0.11,12.1,21.1,0.213,0.0
2024-04-04T00:00,21.5,36,0.00,0.12,13.7,21.1,0.213,0.0
2024-04-04T01:00,21.8,35,0.00,0.13,13.8,21.1,0.213,0.0
2024-04-04T02:00,20.8,37,0.00,0.10,12.1,21.1,0.213,0.0
2024-04-04T03:00,19.3,41,0.00,0.09,11.9,21.1,0.213,0.0
2024-04-04T04:00,18.3,43,0.00,0.07,9.8,21.1,0.213,0.0
2024-04-04T05:00,17.1,47,0.00,0.04,7.2,21.1,0.213,0.0
2024-04-04T06:00,18.8,53,0.00,0.06,6.3,21.1,0.216,5.4
2024-04-04T07:00,20.8,52,0.00,0.08,5.7,21.1,0.216,150.8
2024-04-04T08:00,24.3,44,0.00,0.18,2.6,21.1,0.216,354.1
2024-04-04T09:00,26.7,38,0.00,0.32,1.0,21.1,0.215,559.3
2024-04-04T10:00,28.9,33,0.00,0.47,1.5,21.1,0.215,725.1
2024-04-04T11:00,30.7,29,0.00,0.59,3.7,21.1,0.215,834.9
2024-04-04T12:00,32.1,24,0.00,0.69,7.9,21.1,0.215,884.1
2024-04-04T13:00,32.9,19,0.00,0.73,11.2,21.1,0.215,856.7
2024-04-04T14:00,32.7,18,0.00,0.63,11.7,21.1,0.215,676.4
2024-04-04T15:00,32.3,18,0.00,0.56,11.6,21.2,0.215,555.0
2024-04-04T16:00,31.6,20,0.00,0.46,12.5,21.2,0.214,392.8
2024-04-04T17:00,29.8,28,0.00,0.29,10.7,21.2,0.214,195.6
2024-04-04T18:00,26.9,32,0.00,0.17,11.2,21.2,0.211,28.1
2024-04-04T19:00,24.8,38,0.00,0.12,9.8,21.2,0.211,0.0
2024-04-04T20:00,23.2,45,0.00,0.07,8.4,21.2,0.211,0.0
2024-04-04T21:00,21.2,52,0.00,0.06,9.2,21.2,0.211,0.0
2024-04-04T22:00,21.6,49,0.00,0.07,10.5,21.2,0.211,0.0
2024-04-04T23:00,20.0,53,0.00,0.04,7.6,21.2,0.211,0.0
2024-04-05T00:00,18.5,57,0.00,0.05,9.3,21.3,0.211,0.0
2024-04-05T01:00,18.2,57,0.00,0.05,9.5,21.3,0.211,0.0
2024-04-05T02:00,19.2,50,0.00,0.05,7.9,21.3,0.211,0.0
2024-04-05T03:00,18.9,49,0.00,0.07,11.2,21.3,0.211,0.0
2024-04-05T04:00,18.8,45,0.00,0.07,9.7,21.3,0.211,0.0
2024-04-05T05:00,18.2,44,0.00,0.05,6.9,21.3,0.211,0.0
2024-04-05T06:00,17.2,57,0.00,0.05,6.1,21.3,0.212,7.9
2024-04-05T07:00,21.1,46,0.00,0.07,3.8,21.3,0.212,154.2
2024-04-05T08:00,23.6,44,0.00,0.19,3.8,21.3,0.212,358.2
2024-04-05T09:00,26.2,38,0.00,0.34,4.0,21.3,0.212,563.3
2024-04-05T10:00,28.5,35,0.00,0.49,5.1,21.3,0.212,730.1
2024-04-05T11:00,30.2,30,0.00,0.62,7.9,21.3,0.212,839.8
2024-04-05T12:00,31.4,22,0.00,0.71,12.2,21.3,0.212,879.9
2024-04-05T13:00,31.9,19,0.00,0.73,13.8,21.3,0.211,849.8
2024-04-05T14:00,31.7,19,0.00,0.67,14.3,21.3,0.211,727.4
2024-04-05T15:00,31.3,19,0.00,0.61,15.8,21.3,0.211,594.8
2024-04-05T16:00,30.6,19,0.00,0.49,15.8,21.3,0.211,404.8
2024-04-05T17:00,29.1,26,0.00,0.29,11.0,21.3,0.211,199.7
2024-04-05T18:00,24.3,46,0.00,0.13,10.2,21.3,0.206,30.0
2024-04-05T19:00,22.7,41,0.00,0.11,9.0,21.4,0.206,0.0
2024-04-05T20:00,21.9,41,0.00,0.06,7.8,21.4,0.206,0.0
2024-04-05T21:00,25.1,30,0.00,0.06,5.4,21.4,0.206,0.0
2024-04-05T22:00,23.8,31,0.00,0.05,5.5,21.4,0.206,0.0
2024-04-05T23:00,18.4,47,0.00,0.06,9.9,21.4,0.206,0.0
2024-04-06T00:00,17.8,47,0.00,0.06,9.3,21.4,0.206,0.0
2024-04-06T01:00,18.6,39,0.00,0.06,7.3,21.4,0.206,0.0
2024-04-06T02:00,18.5,36,0.00,0.07,8.3,21.4,0.206,0.0
2024-04-06T03:00,17.6,37,0.00,0.05,6.9,21.4,0.206,0.0
2024-04-06T04:00,18.3,34,0.00,0.06,7.1,21.4,0.206,0.0
2024-04-06T05:00,16.9,38,0.00,0.05,6.3,21.4,0.206,0.0
2024-04-06T06:00,16.9,46,0.00,0.06,5.9,21.4,0.211,10.3
2024-04-06T07:00,19.7,43,0.00,0.08,4.6,21.4,0.211,162.4
2024-04-06T08:00,23.0,39,0.00,0.20,3.9,21.4,0.211,372.4
2024-04-06T09:00,26.0,32,0.00,0.35,3.6,21.4,0.211,579.9
2024-04-06T10:00,28.8,27,0.00,0.51,5.7,21.4,0.211,748.2
2024-04-06T11:00,30.7,20,0.00,0.67,12.0,21.4,0.211,857.3
2024-04-06T12:00,31.6,15,0.00,0.77,17.1,21.4,0.211,897.9
2024-04-06T13:00,31.8,15,0.00,0.77,16.8,21.4,0.211,869.3
2024-04-06T14:00,32.0,14,0.00,0.71,14.8,21.4,0.210,770.9
2024-04-06T15:00,31.7,15,0.00,0.62,14.6,21.4,0.210,614.8
2024-04-06T16:00,30.9,16,0.00,0.49,14.1,21.4,0.210,418.6
2024-04-06T17:00,29.1,25,0.00,0.28,9.4,21.5,0.210,208.1
2024-04-06T18:00,26.1,27,0.00,0.16,9.7,21.5,0.205,31.3
2024-04-06T19:00,23.3,31,0.00,0.11,7.9,21.5,0.205,0.0
2024-04-06T20:00,20.8,42,0.00,0.07,9.1,21.5,0.205,0.0
2024-04-06T21:00,20.9,41,0.00,0.06,7.1,21.5,0.205,0.0
2024-04-06T22:00,23.9,29,0.00,0.06,5.8,21.5,0.205,0.0
2024-04-06T23:00,22.7,31,0.00,0.04,4.0,21.5,0.205,0.0
2024-04-07T00:00,20.1,38,0.00,0.04,5.5,21.5,0.205,0.0
2024-04-07T01:00,17.6,43,0.00,0.05,7.9,21.5,0.205,0.0
2024-04-07T02:00,17.4,41,0.00,0.04,6.1,21.5,0.205,0.0
2024-04-07T03:00,17.1,41,0.00,0.03,4.3,21.5,0.205,0.0
2024-04-07T04:00,16.5,42,0.00,0.03,4.4,21.5,0.205,0.0
2024-04-07T05:00,15.8,42,0.00,0.03,5.2,21.5,0.205,0.0
2024-04-07T06:00,18.0,44,0.00,0.05,4.1,21.5,0.210,10.2
2024-04-07T07:00,20.1,47,0.00,0.09,5.2,21.5,0.210,165.6
2024-04-07T08:00,23.6,40,0.00,0.19,2.6,21.5,0.210,375.3
2024-04-07T09:00,26.1,35,0.00,0.34,2.6,21.5,0.210,583.8
2024-04-07T10:00,28.5,30,0.00,0.49,3.1,21.5,0.210,749.9
2024-04-07T11:00,30.3,25,0.00,0.62,6.2,21.5,0.210,858.0
2024-04-07T12:00,31.5,22,0.00,0.72,11.0,21.5,0.210,898.7
2024-04-07T13:00,32.2,19,0.00,0.75,13.5,21.5,0.209,867.3
2024-04-07T14:00,32.6,16,0.00,0.71,14.6,21.5,0.209,768.1
2024-04-07T15:00,32.3,17,0.00,0.64,16.1,21.5,0.209,614.1
2024-04-07T16:00,31.6,17,0.00,0.53,17.4,21.5,0.209,416.4
2024-04-07T17:00,29.7,23,0.00,0.35,16.1,21.5,0.209,195.5
2024-04-07T18:00,27.2,25,0.00,0.18,10.4,21.5,0.205,32.8
2024-04-07T19:00,25.4,24,0.00,0.14,8.9,21.5,0.205,0.0
2024-04-07T20:00,22.8,31,0.00,0.09,8.6,21.6,0.205,0.0
2024-04-07T21:00,22.9,30,0.00,0.06,6.4,21.6,0.205,0.0
2024-04-07T22:00,24.7,26,0.00,0.06,5.2,21.6,0.205,0.0
2024-04-07T23:00,24.5,26,0.00,0.01,1.8,21.6,0.205,0.0
2024-04-08T00:00,20.5,34,0.00,0.04,4.7,21.6,0.205,0.0
2024-04-08T01:00,19.2,36,0.00,0.06,7.7,21.6,0.205,0.0
2024-04-08T02:00,19.7,33,0.00,0.06,6.3,21.6,0.205,0.0
2024-04-08T03:00,17.0,41,0.00,0.05,7.3,21.6,0.205,0.0
2024-04-08T04:00,16.5,43,0.00,0.04,6.8,21.6,0.205,0.0
2024-04-08T05:00,17.8,39,0.00,0.05,6.5,21.6,0.205,0.0
2024-04-08T06:00,18.9,42,0.00,0.08,7.3,21.6,0.208,12.5
2024-04-08T07:00,21.2,41,0.00,0.10,6.5,21.6,0.208,165.7
2024-04-08T08:00,24.6,36,0.00,0.21,4.2,21.6,0.208,374.4
2024-04-08T09:00,27.1,32,0.00,0.36,3.6,21.6,0.208,582.1
2024-04-08T10:00,29.3,29,0.00,0.51,4.7,21.6,0.208,748.4
2024-04-08T11:00,31.0,24,0.00,0.63,6.6,21.6,0.207,855.7
2024-04-08T12:00,32.1,20,0.00,0.72,10.1,21.6,0.207,893.5
2024-04-08T13:00,32.7,19,0.00,0.72,11.5,21.6,0.207,830.1
2024-04-08T14:00,33.0,18,0.00,0.68,12.6,21.6,0.207,739.8
2024-04-08T15:00,33.0,17,0.00,0.60,12.4,21.6,0.207,590.8
2024-04-08T16:00,32.2,16,0.00,0.45,13.0,21.6,0.207,357.7
2024-04-08T17:00,30.4,23,0.00,0.28,9.8,21.6,0.207,177.8
2024-04-08T18:00,26.9,29,0.00,0.14,7.4,21.6,0.204,33.7
2024-04-08T19:00,23.6,34,0.00,0.12,8.7,21.7,0.204,0.0
2024-04-08T20:00,24.2,28,0.00,0.10,9.1,21.7,0.204,0.0
2024-04-08T21:00,22.9,28,0.00,0.08,7.2,21.7,0.204,0.0
2024-04-08T22:00,21.9,28,0.00,0.05,5.4,21.7,0.204,0.0
2024-04-08T23:00,20.7,32,0.00,0.04,4.7,21.7,0.204,0.0
2024-04-09T00:00,20.1,33,0.00,0.07,7.7,21.7,0.204,0.0
2024-04-09T01:00,19.8,34,0.00,0.08,8.9,21.7,0.204,0.0
2024-04-09T02:00,18.9,37,0.00,0.07,8.3,21.7,0.204,0.0
2024-04-09T03:00,18.6,36,0.00,0.07,7.9,21.7,0.204,0.0
2024-04-09T04:00,18.0,39,0.00,0.06,7.9,21.7,0.204,0.0
2024-04-09T05:00,17.3,41,0.00,0.05,7.4,21.7,0.204,0.0
2024-04-09T06:00,18.5,46,0.00,0.05,4.0,21.7,0.205,12.3
2024-04-09T07:00,21.3,45,0.00,0.10,5.8,21.7,0.204,168.9
2024-04-09T08:00,25.8,37,0.00,0.23,5.2,21.7,0.204,377.3
2024-04-09T09:00,29.0,28,0.00,0.38,5.0,21.7,0.204,584.9
2024-04-09T10:00,31.4,22,0.00,0.52,4.0,21.7,0.204,752.3
2024-04-09T11:00,32.9,18,0.00,0.60,1.5,21.7,0.204,860.6
2024-04-09T12:00,33.7,17,0.00,0.71,7.2,21.7,0.204,897.4
2024-04-09T13:00,34.1,17,0.00,0.74,10.1,21.7,0.204,865.2
2024-04-09T14:00,34.1,16,0.00,0.71,12.2,21.8,0.204,768.2
2024-04-09T15:00,34.1,15,0.00,0.62,12.2,21.8,0.203,613.5
2024-04-09T16:00,33.5,15,0.00,0.49,12.2,21.8,0.203,419.5
2024-04-09T17:00,31.5,22,0.00,0.27,7.4,21.8,0.203,209.6
2024-04-09T18:00,26.5,37,0.00,0.14,9.0,21.8,0.202,35.3
2024-04-09T19:00,24.4,33,0.00,0.13,9.5,21.8,0.202,0.0
2024-04-09T20:00,23.7,28,0.00,0.08,7.6,21.8,0.202,0.0
2024-04-09T21:00,22.0,29,0.00,0.07,6.6,21.8,0.202,0.0
2024-04-09T22:00,21.3,30,0.00,0.07,6.9,21.8,0.202,0.0
2024-04-09T23:00,22.5,27,0.00,0.05,5.2,21.8,0.202,0.0
2024-04-10T00:00,20.0,30,0.00,0.07,7.4,21.9,0.202,0.0
2024-04-10T01:00,20.2,29,0.00,0.04,4.2,21.9,0.202,0.0
2024-04-10T02:00,18.1,36,0.00,0.06,7.9,21.9,0.202,0.0
2024-04-10T03:00,17.8,34,0.00,0.03,3.8,21.9,0.202,0.0
2024-04-10T04:00,19.3,31,0.00,0.06,7.1,21.9,0.202,0.0
2024-04-10T05:00,19.4,33,0.00,0.07,7.4,21.9,0.202,0.0
2024-04-10T06:00,19.9,45,0.00,0.10,10.5,21.9,0.205,14.6
2024-04-10T07:00,22.4,43,0.00,0.13,9.4,21.9,0.205,170.6
2024-04-10T08:00,26.3,38,0.00,0.24,5.8,21.9,0.205,378.9
2024-04-10T09:00,29.5,30,0.00,0.40,6.4,21.9,0.205,583.2
2024-04-10T10:00,31.9,24,0.00,0.56,8.2,21.9,0.205,747.6
2024-04-10T11:00,33.2,22,0.00,0.68,9.4,21.9,0.205,853.0
2024-04-10T12:00,33.9,19,0.00,0.71,7.6,21.9,0.204,890.2
2024-04-10T13:00,34.2,15,0.00,0.56,7.1,21.9,0.204,627.6
